country,country_code,version,effective_from,profile_id,profile_label_fr,profile_label_en,smic_multiple,gross_monthly_eur,employee_contribution_rate,employee_contributions_monthly_eur,ww_rate,aof_rate,zvw_rate,wko_rate,whk_rate,contribution_base_monthly_eur,ww_monthly_eur,aof_monthly_eur,zvw_monthly_eur,wko_monthly_eur,whk_monthly_eur,employer_contributions_monthly_eur,employer_contribution_rate,net_before_income_tax_monthly_eur,annual_income_eur,annual_box1_tax_eur,annual_algemene_heffingskorting_eur,annual_arbeidskorting_eur,annual_loonheffing_eur,loonheffing_monthly_eur,net_after_loonheffing_monthly_eur,employer_cost_monthly_eur,social_wedge_monthly_eur,total_wedge_after_loonheffing_monthly_eur,cost_to_net_ratio,cost_to_net_after_loonheffing_ratio,delta_gross_monthly_eur,delta_net_before_income_tax_monthly_eur,delta_net_after_loonheffing_monthly_eur,delta_employer_cost_monthly_eur,delta_social_wedge_monthly_eur,delta_total_wedge_after_loonheffing_monthly_eur,marginal_net_before_income_tax_rate,marginal_net_after_loonheffing_rate,marginal_employer_cost_rate,marginal_social_wedge_rate,marginal_total_wedge_after_loonheffing_rate
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",2.0,4676.88,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,4676.88,128.146512,356.845944,285.28968,23.3844,71.088576,864.755112,0.1849,4676.88,56122.56,20375.85,1426.79,4999.46,13949.6,1162.47,3514.41,5541.635112,864.755112,2027.225112,1.1849,1.5768322739805545,23.384399999999914,23.384399999999914,11.584399999999732,27.708176000000094,4.323776000000066,16.123776000000134,1.0,0.49539008911923227,1.184900018815971,0.1849000188159663,0.6895099296967292
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",2.01,4700.2644,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,4700.2644,128.787245,358.630174,286.716128,23.501322,71.444019,869.078888,0.1849,4700.2644,56403.12,20481.23,1408.84,4981.2,14091.19,1174.27,3525.9944,5569.343288,869.078888,2043.348888,1.1849,1.5795099639296082,23.384399999999914,23.384399999999914,11.584400000000187,27.708176000000094,4.3237759999999525,16.123775999999907,1.0,0.4953900891192517,1.184900018815971,0.18490001881596144,0.6895099296967194
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",2.02,4723.6488,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,4723.6488,129.427977,360.414403,288.142577,23.618244,71.799462,873.402663,0.18489999999999998,4723.6488,56683.8,20586.65,1390.88,4962.92,14232.85,1186.07,3537.5788,5597.051463,873.402663,2059.472663,1.1849,1.5821701167815683,23.384399999999914,23.384399999999914,11.584399999999732,27.708174999999756,4.323774999999955,16.123775000000023,1.0,0.49539008911923227,1.1848999760524048,0.18489997605240976,0.6895098869331726
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",2.03,4747.0332,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,4747.0332,130.06871,362.198633,289.569025,23.735166,72.154905,877.726439,0.18490000000000004,4747.0332,56964.36,20692.03,1372.93,4944.66,14374.44,1197.87,3549.1632,5624.759639,877.726439,2075.596439,1.1849,1.5848129042586714,23.384399999999914,23.384399999999914,11.584400000000187,27.708176000000094,4.323776000000066,16.123775999999907,1.0,0.4953900891192517,1.184900018815971,0.1849000188159663,0.6895099296967194
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",2.04,4770.4176,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,4770.4176,130.709442,363.982863,290.995474,23.852088,72.510348,882.050214,0.1849,4770.4176,57245.04,20797.45,1354.97,4926.39,14516.09,1209.67,3560.7476,5652.467814,882.050214,2091.720214,1.1849,1.5874384958484562,23.384399999999914,23.384399999999914,11.584400000000187,27.708174999999756,4.323774999999955,16.123775000000023,1.0,0.4953900891192517,1.1848999760524048,0.18489997605240976,0.6895098869331726
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",2.05,4793.802,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,4793.802,131.350175,365.767093,292.421922,23.96901,72.86579,886.37399,0.1849,4793.802,57525.6,20902.83,1337.02,4908.12,14657.69,1221.47,3572.332,5680.17599,886.37399,2107.84399,1.1849,1.5900470588399962,23.384399999999914,23.384399999999914,11.584399999999732,27.708176000000094,4.323776000000066,16.123775999999907,1.0,0.49539008911923227,1.184900018815971,0.1849000188159663,0.6895099296967194
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",2.06,4817.1864,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,4817.1864,131.990907,367.551322,293.84837,24.085932,73.221233,890.697765,0.18489999999999998,4817.1864,57806.28,21008.26,1319.06,4889.85,14799.35,1233.28,3583.9064,5707.884165,890.697765,2123.977765,1.1848999999999998,1.592643202222022,23.384399999999914,23.384399999999914,11.574399999999969,27.708175000000665,4.323774999999955,16.13377500000024,1.0,0.49496245360154684,1.184899976052444,0.18489997605240976,0.6899375224508776
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",2.07,4840.5708,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,4840.5708,132.63164,369.335552,295.274819,24.202854,73.576676,895.021541,0.1849,4840.5708,58086.84,21113.63,1301.11,4871.59,14940.93,1245.08,3595.4908,5735.592341,895.021541,2140.101541,1.1849,1.5952181941113575,23.384400000000824,23.384400000000824,11.584400000000187,27.708175999999185,4.3237759999999525,16.123775999999907,1.0,0.49539008911923244,1.1849000188158862,0.18490001881595425,0.6895099296966927
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",2.08,4863.9552,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,4863.9552,133.272372,371.119782,296.701267,24.319776,73.932119,899.345316,0.18490000000000004,4863.9552,58367.52,21219.06,1283.16,4853.31,15082.59,1256.88,3607.0752,5763.300516,899.345316,2156.225316,1.1849,1.5977766464308814,23.384399999999914,23.384399999999914,11.584400000000187,27.708175000000665,4.323775000000069,16.123775000000023,1.0,0.4953900891192517,1.184899976052444,0.18489997605241462,0.6895098869331726
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",2.09,4887.3396,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,4887.3396,133.913105,372.904011,298.127716,24.436698,74.287562,903.669092,0.18490000000000004,4887.3396,58648.08,21324.44,1265.21,4835.05,15224.18,1268.68,3618.6596,5791.008692,903.669092,2172.349092,1.1849,1.6003187180247627,23.384399999999914,23.384399999999914,11.584399999999732,27.708176000000094,4.3237759999999525,16.123775999999907,1.0,0.49539008911923227,1.184900018815971,0.18490001881596144,0.6895099296967194
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",2.1,4910.724,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,4910.724,134.553838,374.688241,299.554164,24.55362,74.643005,907.992868,0.1849,4910.724,58928.64,21429.81,1247.25,4816.78,15365.78,1280.48,3630.244,5818.716868,907.992868,2188.472868,1.1849,1.6028445657096326,23.384399999999914,23.384399999999914,11.584400000000187,27.708176000000094,4.323776000000066,16.123775999999907,1.0,0.4953900891192517,1.184900018815971,0.1849000188159663,0.6895099296967194
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",2.11,4934.1084,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,4934.1084,135.19457,376.472471,300.980612,24.670542,74.998448,912.316643,0.1849,4934.1084,59209.32,21535.24,1229.3,4798.51,15507.43,1292.29,3641.8184,5846.425043,912.316643,2204.606643,1.1849,1.6053587524188466,23.384399999999914,23.384399999999914,11.574399999999969,27.708174999999756,4.323774999999955,16.13377500000024,1.0,0.49496245360154684,1.1848999760524048,0.18489997605240976,0.6899375224508776
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",2.12,4957.4928,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,4957.4928,135.835303,378.256701,302.407061,24.787464,75.353891,916.640419,0.18489999999999998,4957.4928,59489.88,21640.62,1211.35,4780.25,15649.02,1304.09,3653.4028,5874.133219,916.640419,2220.730419,1.1848999999999998,1.6078526076347235,23.384399999999914,23.384399999999914,11.584399999999732,27.708176000000094,4.3237759999999525,16.123775999999907,1.0,0.49539008911923227,1.184900018815971,0.18490001881596144,0.6895099296967194
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",2.13,4980.8772,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,4980.8772,136.476035,380.04093,303.833509,24.904386,75.709333,920.964194,0.1849,4980.8772,59770.56,21746.04,1193.39,4761.98,15790.67,1315.89,3664.9872,5901.841394,920.964194,2236.854194,1.1849,1.610330697547866,23.384399999999914,23.384399999999914,11.584400000000187,27.708174999999756,4.323775000000069,16.123775000000023,1.0,0.4953900891192517,1.1848999760524048,0.18489997605241462,0.6895098869331726
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",2.14,5004.2616,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,5004.2616,137.116768,381.82516,305.259958,25.021308,76.064776,925.28797,0.18489999999999998,5004.2616,60051.12,21851.42,1175.44,4743.71,15932.27,1327.69,3676.5716,5929.54957,925.28797,2252.97797,1.1849,1.612793171181543,23.384399999999914,23.384399999999914,11.584400000000187,27.708176000000094,4.3237759999999525,16.123775999999907,1.0,0.4953900891192517,1.184900018815971,0.18490001881596144,0.6895099296967194
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",2.15,5027.646,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,5027.646,137.7575,383.60939,306.686406,25.13823,76.420219,929.611745,0.1849,5027.646,60331.8,21956.84,1157.48,4725.44,16073.92,1339.49,3688.156,5957.257745,929.611745,2269.101745,1.1849,1.6152401756867119,23.384399999999914,23.384399999999914,11.584399999999732,27.708174999999756,4.323775000000069,16.123775000000023,1.0,0.49539008911923227,1.1848999760524048,0.18489997605241462,0.6895098869331726
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",2.16,5051.0304,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,5051.0304,138.398233,385.39362,308.112854,25.255152,76.775662,933.935521,0.18489999999999998,5051.0304,60612.36,22062.22,1139.53,4707.17,16215.52,1351.29,3699.7404,5984.965921,933.935521,2285.225521,1.1848999999999998,1.617671856371328,23.384399999999914,23.384399999999914,11.584400000000187,27.708176000000094,4.3237759999999525,16.123775999999907,1.0,0.4953900891192517,1.184900018815971,0.18490001881596144,0.6895099296967194
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",2.17,5074.4148,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,5074.4148,139.038966,387.177849,309.539303,25.372074,77.131105,938.259297,0.1849,5074.4148,60892.92,22167.6,1121.58,4688.91,16357.11,1363.09,3711.3248,6012.674097,938.259297,2301.349297,1.1849,1.620088356729112,23.384399999999914,23.384399999999914,11.584399999999732,27.708176000000094,4.3237759999999525,16.123776000000362,1.0,0.49539008911923227,1.184900018815971,0.18490001881596144,0.6895099296967389
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",2.18,5097.7992,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,5097.7992,139.679698,388.962079,310.965751,25.488996,77.486548,942.583072,0.1849,5097.7992,61173.6,22273.02,1103.62,4670.64,16498.76,1374.9,3722.8992,6040.382272,942.583072,2317.483072,1.1849,1.6224941766030088,23.384400000000824,23.384400000000824,11.574399999999969,27.708174999999756,4.323775000000069,16.133774999999787,1.0,0.4949624536015276,1.1848999760523589,0.18489997605240743,0.6899375224508313
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",2.19,5121.1836,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,5121.1836,140.320431,390.746309,312.3922,25.605918,77.841991,946.906848,0.1849,5121.1836,61454.16,22378.4,1085.67,4652.37,16640.36,1386.7,3734.4836,6068.090448,946.906848,2333.606848,1.1848999999999998,1.6248807325435837,23.384399999999914,23.384399999999914,11.584400000000187,27.708176000000094,4.3237759999999525,16.123775999999907,1.0,0.4953900891192517,1.184900018815971,0.18490001881596144,0.6895099296967194
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",2.2,5144.568,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,5144.568,140.961163,392.530538,313.818648,25.72284,78.197434,951.230623,0.1849,5144.568,61734.84,22483.82,1067.71,4634.1,16782.01,1398.5,3746.068,6095.798623,951.230623,2349.730623,1.1849,1.6272525280373982,23.384399999999914,23.384399999999914,11.584400000000187,27.708174999999756,4.323775000000069,16.123775000000023,1.0,0.4953900891192517,1.1848999760524048,0.18489997605241462,0.6895098869331726
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",2.21,5167.9524,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,5167.9524,141.601896,394.314768,315.245096,25.839762,78.552876,955.554399,0.1849,5167.9524,62015.4,22589.2,1049.76,4615.84,16923.6,1410.3,3757.6524,6123.506799,955.554399,2365.854399,1.1849,1.6296096995986113,23.384399999999914,23.384399999999914,11.584399999999732,27.708176000000094,4.3237759999999525,16.123775999999907,1.0,0.49539008911923227,1.184900018815971,0.18490001881596144,0.6895099296967194
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",2.22,5191.3368,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,5191.3368,142.242628,396.098998,316.671545,25.956684,78.908319,959.878174,0.1849,5191.3368,62296.08,22694.63,1031.81,4597.56,17065.26,1422.11,3769.2268,6151.214974,959.878174,2381.988174,1.1848999999999998,1.6319567117372715,23.384399999999914,23.384399999999914,11.574399999999969,27.708175000000665,4.323774999999955,16.13377500000024,1.0,0.49496245360154684,1.184899976052444,0.18489997605240976,0.6899375224508776
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",2.23,5214.7212,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,5214.7212,142.883361,397.883228,318.097993,26.073606,79.263762,964.20195,0.18490000000000004,5214.7212,62576.64,22800.0,1013.86,4579.3,17206.84,1433.9,3780.8212,6178.92315,964.20195,2398.10195,1.1849,1.6342807086143085,23.384399999999914,23.384399999999914,11.59439999999995,27.708175999999185,4.323776000000066,16.113776000000144,1.0,0.49581772463693713,1.1849000188159322,0.1849000188159663,0.689082294179034
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",2.24,5238.1056,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,5238.1056,143.524093,399.667457,319.524442,26.190528,79.619205,968.525725,0.1849,5238.1056,62857.32,22905.43,995.9,4561.03,17348.5,1445.71,3792.3956,6206.631325,968.525725,2414.235725,1.1849,1.636599126272586,23.384399999999914,23.384399999999914,11.574399999999969,27.708175000000665,4.323774999999955,16.133774999999787,1.0,0.49496245360154684,1.184899976052444,0.18489997605240976,0.689937522450858
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",2.25,5261.49,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,5261.49,144.164826,401.451687,320.95089,26.30745,79.974648,972.849501,0.18489999999999998,5261.49,63137.88,23010.81,977.95,4542.76,17490.1,1457.51,3803.98,6234.339501,972.849501,2430.359501,1.1848999999999998,1.6388991269670188,23.384399999999914,23.384399999999914,11.584400000000187,27.708176000000094,4.323776000000066,16.123775999999907,1.0,0.4953900891192517,1.184900018815971,0.1849000188159663,0.6895099296967194
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",2.26,5284.8744,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,5284.8744,144.805559,403.235917,322.377338,26.424372,80.330091,977.173277,0.1849,5284.8744,63418.44,23116.18,960.0,4524.5,17631.68,1469.31,3815.5644,6262.047677,977.173277,2446.483277,1.1849,1.6411851616395206,23.384399999999914,23.384399999999914,11.584400000000187,27.708175999999185,4.3237759999999525,16.123775999999907,1.0,0.4953900891192517,1.1849000188159322,0.18490001881596144,0.6895099296967194
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",2.27,5308.2588,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,5308.2588,145.446291,405.020146,323.803787,26.541294,80.685534,981.497052,0.18489999999999998,5308.2588,63699.12,23221.61,942.04,4506.23,17773.34,1481.11,3827.1488,6289.755852,981.497052,2462.607052,1.1849,1.6434573571113826,23.384399999999914,23.384399999999914,11.584399999999732,27.708175000000665,4.323775000000069,16.123775000000023,1.0,0.49539008911923227,1.184899976052444,0.18489997605241462,0.6895098869331726
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",2.28,5331.6432,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,5331.6432,146.087024,406.804376,325.230235,26.658216,81.040977,985.820828,0.18490000000000004,5331.6432,63979.68,23326.99,924.09,4487.96,17914.94,1492.91,3838.7332,6317.464028,985.820828,2478.730828,1.1849,1.645715838673029,23.384400000000824,23.384400000000824,11.584400000000187,27.708176000000094,4.3237759999999525,16.123776000000362,1.0,0.49539008911923244,1.184900018815925,0.18490001881595425,0.6895099296967121
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",2.29,5355.0276,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,5355.0276,146.727756,408.588606,326.656684,26.775138,81.39642,990.144603,0.1849,5355.0276,64260.36,23432.41,906.13,4469.69,18056.59,1504.72,3850.3076,6345.172203,990.144603,2494.864603,1.1849,1.6479650101825631,23.384399999999914,23.384399999999914,11.574399999999969,27.708174999999756,4.323774999999955,16.133774999999787,1.0,0.49496245360154684,1.1848999760524048,0.18489997605240976,0.689937522450858
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",2.3,5378.412,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,5378.412,147.368489,410.372836,328.083132,26.89206,81.751862,994.468379,0.1849,5378.412,64540.92,23537.79,888.18,4451.43,18198.18,1516.52,3861.892,6372.880379,994.468379,2510.988379,1.1849,1.6501964267255533,23.384399999999914,23.384399999999914,11.584399999999732,27.708176000000094,4.323776000000066,16.123775999999907,1.0,0.49539008911923227,1.184900018815971,0.1849000188159663,0.6895099296967194
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",2.31,5401.7964,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,5401.7964,148.009221,412.157065,329.50958,27.008982,82.107305,998.792154,0.1849,5401.7964,64821.6,23643.21,870.22,4433.15,18339.84,1528.32,3873.4764,6400.588554,998.792154,2527.112154,1.1848999999999998,1.6524144962803953,23.384399999999914,23.384399999999914,11.584400000000187,27.708174999999756,4.323774999999955,16.123775000000023,1.0,0.4953900891192517,1.1848999760524048,0.18489997605240976,0.6895098869331726
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",2.32,5425.1808,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,5425.1808,148.649954,413.941295,330.936029,27.125904,82.462748,1003.11593,0.1849,5425.1808,65102.16,23748.59,852.27,4414.89,18481.43,1540.12,3885.0608,6428.29673,1003.11593,2543.23593,1.1849,1.6546193382404721,23.384399999999914,23.384399999999914,11.584400000000187,27.708176000000094,4.323776000000066,16.123775999999907,1.0,0.4953900891192517,1.184900018815971,0.1849000188159663,0.6895099296967194
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",2.33,5448.5652,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,5448.5652,149.290686,415.725525,332.362477,27.242826,82.818191,1007.439705,0.18490000000000004,5448.5652,65382.84,23854.01,834.32,4396.62,18623.07,1551.92,3896.6452,6456.004905,1007.439705,2559.359705,1.1849,1.6568110705793795,23.384399999999914,23.384399999999914,11.584399999999732,27.708174999999756,4.323774999999955,16.123775000000023,1.0,0.49539008911923227,1.1848999760524048,0.18489997605240976,0.6895098869331726
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",2.34,5471.9496,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,5471.9496,149.931419,417.509754,333.788926,27.359748,83.173634,1011.763481,0.1849,5471.9496,65663.4,23959.39,816.36,4378.35,18764.68,1563.72,3908.2296,6483.713081,1011.763481,2575.483481,1.1848999999999998,1.6589898098719686,23.384399999999914,23.384399999999914,11.584400000000187,27.708176000000094,4.3237759999999525,16.123776000000362,1.0,0.4953900891192517,1.184900018815971,0.18490001881596144,0.6895099296967389
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",2.35,5495.334,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,5495.334,150.572152,419.293984,335.215374,27.47667,83.529077,1016.087257,0.18489999999999998,5495.334,65943.96,24064.77,798.41,4360.09,18906.27,1575.52,3919.814,6511.421257,1016.087257,2591.607257,1.1848999999999998,1.6611556713150164,23.384399999999914,23.384399999999914,11.584399999999732,27.708176000000094,4.323776000000066,16.123775999999907,1.0,0.49539008911923227,1.184900018815971,0.1849000188159663,0.6895099296967194
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",2.36,5518.7184,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,5518.7184,151.212884,421.078214,336.641822,27.593592,83.88452,1020.411032,0.18489999999999998,5518.7184,66224.64,24170.19,780.46,4341.82,19047.91,1587.33,3931.3884,6539.129432,1020.411032,2607.741032,1.1849,1.663312999590679,23.384399999999914,23.384399999999914,11.574399999999969,27.708174999999756,4.323774999999955,16.133774999999787,1.0,0.49496245360154684,1.1848999760524048,0.18489997605240976,0.689937522450858
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",2.37,5542.1028,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,5542.1028,151.853617,422.862444,338.068271,27.710514,84.239963,1024.734808,0.1849,5542.1028,66505.2,24275.57,762.51,4323.55,19189.51,1599.13,3942.9728,6566.837608,1024.734808,2623.864808,1.1849,1.6654534385121804,23.384399999999914,23.384399999999914,11.584400000000187,27.708176000000094,4.3237759999999525,16.123775999999907,1.0,0.4953900891192517,1.184900018815971,0.18490001881596144,0.6895099296967194
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",2.38,5565.4872,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,5565.4872,152.494349,424.646673,339.494719,27.827436,84.595405,1029.058583,0.1849,5565.4872,66785.88,24380.99,744.55,4305.28,19331.16,1610.93,3954.5572,6594.545783,1029.058583,2639.988583,1.1849,1.6675813371165804,23.384399999999914,23.384399999999914,11.584400000000187,27.708174999999756,4.323775000000069,16.123775000000023,1.0,0.4953900891192517,1.1848999760524048,0.18489997605241462,0.6895098869331726
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",2.39,5588.8716,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,5588.8716,153.135082,426.430903,340.921168,27.944358,84.950848,1033.382359,0.1849,5588.8716,67066.44,24486.37,726.6,4287.01,19472.76,1622.73,3966.1416,6622.253959,1033.382359,2656.112359,1.1849,1.6696968052880412,23.384400000000824,23.384400000000824,11.584399999999732,27.708176000000094,4.3237759999999525,16.123776000000362,1.0,0.495390089119213,1.184900018815925,0.18490001881595425,0.6895099296967121
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",2.4,5612.256,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,5612.256,153.775814,428.215133,342.347616,28.06128,85.306291,1037.706134,0.1849,5612.256,67347.12,24591.8,708.64,4268.74,19614.42,1634.54,3977.716,6649.962134,1037.706134,2672.246134,1.1849,1.67180415454497,23.384399999999914,23.384399999999914,11.574399999999969,27.708175000000665,4.323775000000069,16.133774999999787,1.0,0.49496245360154684,1.184899976052444,0.18489997605241462,0.689937522450858
